Order	Cross	Distance
Odonata	Lestes_unguiculatus_X_Lestes_dryas	0.0455927051671733
Odonata	Lestes_virens_X_Chalcolestes_viridis	0.175603217158177
Odonata	Lestes_virens_X_Lestes_barbarus	0.143340094658553
Odonata	Leucorrhinia_dubia_X_Leucorrhinia_rubicunda	0.0262793914246196
Odonata	Leucorrhinia_dubia_X_Sympetrum_danae	0.131681877444589
Odonata	Leucorrhinia_dubia_X_Sympetrum_frequens	0.140980735551664
Odonata	Leucorrhinia_glacialis_X_Leucorrhinia_intacta	0.0364741641337386
Odonata	Leucorrhinia_hudsonica_X_Leucorrhinia_proxima	0.00911854103343465
Odonata	Leucorrhinia_proxima_X_Sympetrum_pallipes	0.151975683890578
Odonata	Leucorrhinia_rubicunda_X_Leucorrhinia_dubia	0.0262793914246196
Odonata	Libellula_angelina_X_Libellula_quadrimaculata	0.0774647887323944
Odonata	Libellula_auripennis_X_Libellula_cyanea	0.0234375
Odonata	Libellula_auripennis_X_Libellula_semifasciata	0.121212121212121
Odonata	Libellula_flavida_X_Libellula_cyanea	0.0454545454545455
Odonata	Libellula_fulva_X_Libellula_quadrimaculata	0.13407455853499
Odonata	Libellula_luctuosa_X_Tramea_carolina	0.156534954407295
Odonata	Libellula_pulchella_X_Libellula_luctuosa	0.0558789289871944
Odonata	Libellula_quadrimaculata_X_Libellula_angelina	0.0774647887323944
Odonata	Libellula_semifasciata_X_Celithemis_eponina	0.148936170212766
Odonata	Mnais_costalis_X_Mnais_pruinosa	0
Odonata	Nehalennia_gracilis_X_Nehalennia_irene	0.0998439937597504
Odonata	Nehalennia_irene_X_Nehalennia_gracilis	0.0998439937597504
Odonata	Onychogomphus_forcipatus_X_Onychogomphus_uncatus	0.133738601823708
Odonata	Ophiogomphus_carolus_X_Phanogomphus_lividus	0.146118721461187
Odonata	Ophiogomphus_rupinsulensis_X_Ophiogomphus_carolus	0
Odonata	Ophiogomphus_severus_X_Ophiogomphus_occidentis	0.0182370820668693
Odonata	Orthetrum_albistylum_X_Orthetrum_poecilops	0.106430155210643
Odonata	Orthetrum_albistylum_X_Orthetrum_triangulare	0.10546875
Odonata	Orthetrum_brunneum_X_Onychogomphus_forcipatus	0.161417322834646
Odonata	Orthetrum_cancellatum_X_Orthetrum_albistylum	0.0609103078982597
Odonata	Paracercion_melanotum_X_Paracercion_plagiosum	0.124168514412417
Odonata	Phanogomphus_exilis_X_Phanogomphus_spicatus	0.0406626506024096
Odonata	Phanogomphus_graslinellus_X_Gomphus_lividus	0.0243161094224924
Odonata	Phanogomphus_graslinellus_X_Phanogomphus_lividus	0.0197869101978691
Odonata	Platycnemis_pennipes_X_Coenagrion_puella	0.176662320730117
Odonata	Platycnemis_pennipes_X_Platycnemis_acutipennis	0.103794642857143
Odonata	Pseudagrion_rubriceps_X_Pseudagrion_microcephalum	0.148588410104012
Odonata	Pyrrhosoma_nymphula_X_Coenagrion_lunulatum	0.167173252279635
Odonata	Pyrrhosoma_nymphula_X_Coenagrion_mercuriale	0.148040638606676
Odonata	Pyrrhosoma_nymphula_X_Coenagrion_puella	0.147327249022164
Odonata	Pyrrhosoma_nymphula_X_Ischnura_elegans	0.153294194390085
Odonata	Pyrrhosoma_nymphula_X_Ischnura_pumilio	0.163411458333333
Odonata	Pyrrhosoma_nymphula_X_Lestes_barbarus	0.180730897009967
Odonata	Pyrrhosoma_nymphula_X_Sympecma_fusca	0.181640625
Odonata	Somatochlora_albicincta_X_Somatochlora_hudsonica	0.0182370820668693
Odonata	Stylurus_plagiatus_X_Dromogomphus_armatus	0.155384615384615
Odonata	Sympecma_fusca_X_Sympecma_paedisca	0.09185303514377
Odonata	Sympetrum_croceolum_X_Sympetrum_uniforme	0.0133037694013304
Odonata	Sympetrum_danae_X_Sympetrum_sanguineum	0.114583333333333
Odonata	Sympetrum_darwinianum_X_Sympetrum_maculatum	0.0332594235033259
Odonata	Sympetrum_depressiusculum_X_Crocothemis_erythraea	0.146206896551724
Odonata	Sympetrum_depressiusculum_X_Libellula_fulva	0.150344827586207
Odonata	Sympetrum_depressiusculum_X_Onychogomphus_uncatus	0.202127659574468
Odonata	Sympetrum_depressiusculum_X_Orthetrum_albistylum	0.146206896551724
Odonata	Sympetrum_depressiusculum_X_Orthetrum_cancellatum	0.140883977900552
Odonata	Sympetrum_depressiusculum_X_Oxygastra_curtisii	0.163294797687861
Odonata	Sympetrum_depressiusculum_X_Sympetrum_fonscolombii	0.132413793103448
Odonata	Sympetrum_depressiusculum_X_Sympetrum_frequens	0.00520833333333333
Odonata	Sympetrum_eroticum_X_Sympetrum_baccha	0.083041958041958
Odonata	Sympetrum_eroticum_X_Sympetrum_darwinianum	0.142482517482517
Odonata	Sympetrum_eroticum_X_Sympetrum_parvulum	0.0824561403508772
Odonata	Sympetrum_eroticum_X_Sympetrum_pedemontanum	0.109139307897072
Odonata	Sympetrum_frequens_X_Pantala_flavescens	0.161091549295775
Odonata	Sympetrum_frequens_X_Sympetrum_infuscatum	0.145979020979021
Odonata	Sympetrum_infuscatum_X_Sympetrum_maculatum	0.121951219512195
Odonata	Sympetrum_internum_X_Sympetrum_rubicundulum	0.0137420718816068
Odonata	Sympetrum_kunckeli_X_Sympetrum_darwinianum	0.133741258741259
Odonata	Sympetrum_kunckeli_X_Sympetrum_eroticum	0.0804195804195804
Odonata	Sympetrum_meridionale_X_Sympetrum_striolatum	0.129557291666667
Odonata	Sympetrum_obtrusum_X_Sympetrum_danae	0.124203821656051
Odonata	Sympetrum_risi_X_Sympetrum_eroticum	0.157342657342657
Odonata	Sympetrum_risi_X_Sympetrum_infuscatum	0.108391608391608
Odonata	Sympetrum_rubicundulum_X_Sympetrum_obtrusum	0.00743099787685775
Odonata	Sympetrum_sanguineum_X_Crocothemis_erythraea	0.15814266487214
Odonata	Sympetrum_sanguineum_X_Sympetrum_flaveolum	0.123100303951368
Odonata	Sympetrum_sanguineum_X_Sympetrum_meridionale	0.110026041666667
Odonata	Sympetrum_sanguineum_X_Sympetrum_striolatum	0.115234375
Odonata	Sympetrum_sanguineum_X_Sympetrum_vulgatum	0.115234375
Odonata	Sympetrum_striolatum_X_Sympetrum_sanguineum	0.115234375
Odonata	Sympetrum_striolatum_X_Sympetrum_vulgatum	0.0911458333333333
Odonata	Sympetrum_vulgatum_X_Sympetrum_danae	0.124348958333333
Odonata	Sympetrum_vulgatum_X_Sympetrum_striolatum	0.0911458333333333
Odonata	Trigomphus_interruptus_X_Trigomphus_ogumai	0.00665188470066519
Lepidoptera	Busseola_fusca_X_Busseola_nairobica	0.0714285714285714
Lepidoptera	Busseola_segeta_X_Busseola_fusca	0.0569715142428786
Lepidoptera	Busseola_segeta_X_Busseola_nairobica	0.0440729483282675
Lepidoptera	Chloridea_virescens_X_Heliothis_subflexa	0.0516002612671457
Lepidoptera	Choristoneura_fumiferana_X_Choristoneura_occidentalis	0.0249343832020997
Lepidoptera	Choristoneura_fumiferana_X_Choristoneura_pinus	0.0262984878369494
Lepidoptera	Colias_eurytheme_X_Colias_philodice	0
Lepidoptera	Dahlica_charlottae_X_Dahlica_lazuri	0.0364741641337386
Lepidoptera	Dahlica_charlottae_X_Dahlica_lichenella	0.0486322188449848
Lepidoptera	Dahlica_charlottae_X_Siederia_listerella	0.0455927051671733
Lepidoptera	Dahlica_charlottae_X_Siederia_rupicolella	0.0425531914893617
Lepidoptera	Dahlica_lazuri_X_Dahlica_lichenella	0.033434650455927
Lepidoptera	Dahlica_lazuri_X_Siederia_listerella	0.0501519756838906
Lepidoptera	Dahlica_lazuri_X_Siederia_rupicolella	0.0379939209726444
Lepidoptera	Dahlica_lichenella_X_Siederia_listerella	0.065052950075643
Lepidoptera	Dahlica_lichenella_X_Siederia_rupicolella	0.0486322188449848
Lepidoptera	Danaus_chrysippus_X_Danaus_genutia	0.0843205574912892
Lepidoptera	Danaus_erippus_X_Danaus_plexippus	0.0353982300884956
Lepidoptera	Earias_vittella_X_Earias_insulana	0.0508221225710015
Lepidoptera	Etiella_zinckenella_X_Etiella_hobsoni	0.0547112462006079
Lepidoptera	Heliconius_cydno_X_Heliconius_melpomene	0.0247879973907371
Lepidoptera	Heliconius_cydno_X_Heliconius_pachinus	0.0143603133159269
Lepidoptera	Heliconius_elevatus_X_Heliconius_pardalinus	0.00597609561752988
Lepidoptera	Heliconius_erato_X_Heliconius_himera	0.0401633764465623
Lepidoptera	Heliconius_timareta_X_Heliconius_melpomene	0.0243741765480896
Lepidoptera	Helicoverpa_armigera_X_Helicoverpa_assulta	0.0552665799739922
Lepidoptera	Leptidea_reali_X_Leptidea_juvernica	0.0245664739884393
Lepidoptera	Leptidea_sinapis_X_Leptidea_juvernica	0.0285714285714286
Lepidoptera	Leptidea_sinapis_X_Leptidea_reali	0.0115440115440115
Lepidoptera	Lycaeides_idas_X_Lycaeides_melissa	0.00980392156862745
Lepidoptera	Lymantria_monacha_X_Lymantria_fumida	0.118263473053892
Lepidoptera	Malacosoma_americanum_X_Malacosoma_disstria	0.0641221374045802
Lepidoptera	Melitaea_acentria_X_Melitaea_didyma	0.0504587155963303
Lepidoptera	Ostrinia_furnacalis_X_Ostrinia_nubilalis	0.0216110019646365
Lepidoptera	Ostrinia_furnacalis_X_Ostrinia_scapulalis	0.0165118679050568
Lepidoptera	Ostrinia_nubilalis_X_Ostrinia_scapulalis	0.00413223140495868
Lepidoptera	Ostrinia_orientalis_X_Ostrinia_nubilalis	0.00206611570247934
Lepidoptera	Ostrinia_scapulalis_X_Ostrinia_zealis	0.010351966873706
Lepidoptera	Papilio_canadensis_X_Papilio_glaucus	0.0157103825136612
Lepidoptera	Papilio_machaon_X_Papilio_hospiton	0.0356347438752784
Lepidoptera	Pieris_napi_X_Pieris_marginalis	0.013677811550152
Lepidoptera	Pieris_napi_X_Pieris_microstriata	0.0120481927710843
Lepidoptera	Pieris_napi_X_Pieris_oleracea	0.0167173252279635
Lepidoptera	Pieris_napi_X_Pieris_virginiensis	0.0197568389057751
Lepidoptera	Pieris_oleracea_X_Pieris_marginalis	0.0167427701674277
Lepidoptera	Pieris_oleracea_X_Pieris_virginiensis	0.0212765957446809
Lepidoptera	Platyptilia_carduidactyla_X_Platyptilia_williamsii	0.0699088145896656
Lepidoptera	Plutella_xylostella_X_Plutella_australiana	0.0649180327868853
Lepidoptera	Sesamia_cretica_X_Sesamia_nonagrioides	0.0816326530612245
Lepidoptera	Siederia_listerella_X_Siederia_rupicolella	0.0486322188449848
Lepidoptera	Spodoptera_exigua_X_Spodoptera_litura	0.0674525212835625
Lepidoptera	Spodoptera_littoralis_X_Spodoptera_litura	0.0335241210139002
Lepidoptera	Trichoplusia_ni_X_Chrysodeixis_includens	0.0596125186289121
Lepidoptera	Yponomeuta_padella_X_Yponomeuta_cagnagella	0.00205549845837616
